City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1362,Kijang,KR,60.03,overcast clouds,35.2442,129.2139,Samyang Beach Villa
1363,Hirara,JP,75.78,few clouds,24.8,125.2833,Hotel Atoll Emerald Miyakojima
1364,Niteroi,BR,71.26,overcast clouds,-22.8833,-43.1036,Guesthouse
1367,Tshikapa,CD,70.25,overcast clouds,-6.4167,20.8,Hôtel Tshia-Muntu de Tshikapa
1370,Cairns,AU,77.07,scattered clouds,-16.9167,145.7667,Mantra Trilogy Cairns
1371,Tezu,IN,65.73,clear sky,27.9167,96.1667,Circuit House
1372,Raton,US,68.58,clear sky,36.9034,-104.4391,"Holiday Inn Express & Suites Raton, an IHG Hotel"
1377,Maldonado,UY,76.39,clear sky,-34.6667,-54.9167,La Cimarrona
1378,Kearney,US,61.57,clear sky,40.6995,-99.0815,"Holiday Inn Kearney, an IHG Hotel"
1379,Caxito,AO,77.0,overcast clouds,-8.5785,13.6643,
1382,Teluk Nibung,ID,76.77,broken clouds,3.001,99.8164,Hotel Assyifa
1383,Utinga,BR,79.65,scattered clouds,-5.8172,-35.3954,Espaço de Lazer Érica Fernandes
1385,Tingi,TZ,66.67,overcast clouds,-11.3,35.0333,
1386,Totness,SR,80.83,broken clouds,5.8833,-56.3167,STAATS LOGEERGEBOUW TOTNESS
1388,Caraz,PE,68.4,light rain,-9.0486,-77.81,Hostal La Alameda
1389,Wenzhou,CN,63.1,light rain,27.9994,120.6668,温州喜来登酒店
1391,Shahganj,IN,66.94,clear sky,26.05,82.6833,Sher-E-Panjab family restaurant and Dhaba
1392,Penalva,BR,78.1,overcast clouds,-3.2942,-45.1736,Hotel São José
1396,Kantunilkin,MX,82.24,overcast clouds,21.0917,-87.45,Posada Paraiso
1397,Pattani,TH,78.51,broken clouds,6.75,100.4167,Tobias Kleeberg
1398,Pakxan,LA,69.78,scattered clouds,18.3778,103.6601,Kong Kham Pheng Guesthouse
1399,Fundao,BR,76.53,overcast clouds,-19.9341,-40.4047,City Hotel
1402,Pacific Grove,US,83.57,clear sky,36.6177,-121.9166,Lovers Point Inn
1403,Ocampo,MX,74.28,clear sky,21.65,-101.5,Casa de ratas
1404,Porirua,NZ,62.42,broken clouds,-41.1333,174.85,Amethyst Court Motor lodge (Best Price on direct bookings)
1405,Ahuimanu,US,84.78,broken clouds,21.4447,-157.8378,Paradise Bay Resort
1406,Nortelandia,BR,81.19,moderate rain,-14.4547,-56.8028,Hotel Karysmã
1410,Tocopilla,CL,67.95,scattered clouds,-22.092,-70.1979,Hotel Galvarino
1412,Ghorawal,IN,63.86,few clouds,24.7667,82.7833,Abbas Ujjwal Tent House
1414,Yilan,TW,73.51,scattered clouds,24.757,121.753,Dar Chen Hotel
1417,Otane,NZ,62.38,clear sky,-39.8833,176.6333,Ludlow Farmstay
1418,Roald,NO,61.72,clear sky,62.5833,6.1333,Flem Cabins
1419,Altamont,US,65.79,haze,42.2068,-121.7372,Microtel Inn & Suites by Wyndham Klamath Falls
1420,Itupiranga,BR,79.12,overcast clouds,-5.1347,-49.3267,Hotel Panorama
1421,Cristalina,BR,75.56,overcast clouds,-16.7686,-47.6136,HOTEL TOPAZIO
1422,Palotina,BR,83.48,broken clouds,-24.2839,-53.84,Hotel Granfino
1423,Abu Samrah,SY,66.11,overcast clouds,35.3029,37.1841,
1424,Cacheu,GW,80.38,overcast clouds,12.2706,-16.1658,
1426,Mareeba,AU,72.45,broken clouds,-17.0,145.4333,Trinity Plains Tourist Park
1427,Pleasanton,US,80.26,clear sky,37.6624,-121.8747,Four Points by Sheraton Pleasanton
1436,Kantilo,IN,78.66,overcast clouds,20.35,85.1833,Hostel Building at Kantilo Nilamadhaba Mahavidyalaya
1437,Camocim,BR,80.94,scattered clouds,-2.9022,-40.8411,Hotel Ilha do Amor
1439,Mananara,MG,71.89,overcast clouds,-16.1667,49.7667,Chez Roger
1440,Labe,GN,67.87,overcast clouds,11.3182,-12.2833,Hôtel Djamtum
1441,Kingman,US,79.05,clear sky,35.1894,-114.053,Rodeway Inn Kingman Route 66
1444,Manoharpur,IN,63.55,clear sky,27.3,75.95,कैथल हरियाणा होटल
1445,Rosarito,MX,89.4,clear sky,32.3333,-117.0333,Hotel Festival Plaza Rosarito
1447,Kamwenge,UG,62.06,light rain,0.1866,30.4539,Marianna Guest House
1448,Carauari,BR,83.07,overcast clouds,-4.8828,-66.8958,Hotel Fellip
1450,Moree,AU,66.22,overcast clouds,-29.4667,149.85,Molika Springs Motel
1451,Maragogi,BR,78.84,overcast clouds,-9.0122,-35.2225,Salinas do Maragogi All Inclusive Resort
1453,Jambi,ID,73.98,overcast clouds,-1.6,103.6167,ASTON Jambi Hotel & Conference Center
1454,San Javier,ES,67.68,clear sky,37.8063,-0.8374,Hotel Mar Menor
1457,Pandan,PH,80.58,few clouds,14.0453,124.1694,Bonifacio Lodge
1458,Vaitape,PF,78.71,overcast clouds,-16.5167,-151.75,Conrad Bora Bora Nui
1459,Kasangulu,CD,71.06,overcast clouds,-4.5911,15.1708,Hôtel le Relais
1460,Kingsland,US,70.95,overcast clouds,30.8,-81.6898,Microtel Inn & Suites by Wyndham Kingsland
1461,Pio Ix,BR,87.1,broken clouds,-6.8375,-40.5792,Hotel Central
1462,Elko,US,67.75,few clouds,41.0002,-115.5012,
1465,Barreirinhas,BR,80.85,overcast clouds,-2.7469,-42.8264,Gran Lençóis Flat Residence
1466,Kouroussa,GN,72.7,moderate rain,10.65,-9.8833,Hotel Paillote
1470,Minab,IR,71.1,clear sky,27.1467,57.0801,Bam campground
1473,Kouango,CF,71.44,light rain,4.9934,19.9619,
1475,Biloela,AU,74.91,scattered clouds,-24.4167,150.5,Biloela Silo Motor Inn
1476,Tanout,NE,85.28,broken clouds,14.9709,8.8879,
1480,Billings,US,71.92,broken clouds,45.7833,-108.5007,Best Western Plus Clocktower Inn
1482,Belur,IN,66.33,overcast clouds,13.1667,75.8667,Sri Soumya Keshava Convention Hall And Lodge
1483,San Jose,US,81.59,scattered clouds,37.3394,-121.895,The Westin San Jose
1484,Tonj,SS,75.96,broken clouds,7.2737,28.6822,Lakan Hotel
1487,Solwezi,ZM,67.75,scattered clouds,-12.1688,26.3894,Country Lodge Solwezi
1488,Abu Zabad,SD,83.05,scattered clouds,12.35,29.25,حامد محمد نور
1489,Illapel,CL,76.73,clear sky,-31.6308,-71.1653,Hotel Londres
1490,Port Keats,AU,82.4,broken clouds,-14.25,129.55,TDC Village (Hundred Man Camp)
1492,Nalut,LY,67.33,clear sky,30.3333,10.85,
1493,Ruangwa,TZ,70.92,scattered clouds,-10.0667,38.9333,Pivava lodge
1496,San Rafael Del Sur,NI,82.81,broken clouds,11.8485,-86.4384,Hospedaje El Chino
1498,Gympie,AU,78.31,broken clouds,-26.1898,152.665,Mary River Motor Inn
1502,Sibiti,CG,67.39,overcast clouds,-3.6819,13.3499,"LE PAPYRUS (hôtel, bar et restaurant)"
1503,Tigbao,PH,80.35,light rain,12.5546,123.3389,
1504,Ternate,ID,80.73,overcast clouds,0.8,127.4,Sahid Bela Ternate Hotel
1505,Phuket,TH,86.09,few clouds,8.0,98.25,The Surin
1509,Rampura,IN,65.8,clear sky,30.25,75.2333,Akash
1510,Cepu,ID,78.42,overcast clouds,-7.1475,111.5906,OYO 673 Hotel Cepu Indah 1
1511,Matay,EG,75.92,few clouds,28.419,30.7792,Nag Aespen
1514,San Vicente,AR,63.12,light rain,-26.6167,-54.1333,Complejo Turístico Farelluk
1516,Villa Carlos Paz,AR,86.9,overcast clouds,-31.4241,-64.4978,Monte Carlo
1517,Nong Ki,TH,71.83,light rain,14.6868,102.538,บ้านเพ็ชรจำปา
1518,Paracuru,BR,82.42,broken clouds,-3.41,-39.0306,Hotel Vento Brasil
1520,Coahuayana,MX,89.08,broken clouds,18.7333,-103.6833,El rranchito michuacan de ocampos
1521,Beitbridge,ZW,76.84,clear sky,-22.2167,30.0,Beitbridge Express Hotel
1522,Kendari,ID,75.15,broken clouds,-3.945,122.4989,Hotel Wixel
1523,Beni Suef,EG,73.99,broken clouds,29.0731,31.0979,Jewel Inn Beni Suef
1524,Le Port,RE,69.8,broken clouds,-20.9373,55.2919,KORBEY D'OR OUEST
1525,Stellenbosch,ZA,63.79,scattered clouds,-33.9346,18.8668,Summerwood Guest House
1529,Challapata,BO,60.6,few clouds,-18.9,-66.7667,HOSTAL MARIAN
1530,Pecos,US,74.23,clear sky,31.4229,-103.4932,Knights Inn & Suites Pecos
1531,Safford,US,82.06,clear sky,32.834,-109.7076,SpringHill Suites by Marriott Thatcher
1534,Sao Jose Da Coroa Grande,BR,78.55,overcast clouds,-8.8978,-35.1478,Crôa Mares Hotel
1535,Loikaw,MM,65.7,scattered clouds,19.6742,97.2094,Myat Nan Taw Hotel
1536,General Higinio Morinigo,PY,73.22,light rain,-25.95,-55.9167,
1537,Kokopo,PG,79.32,scattered clouds,-4.352,152.2633,Kokopo Beach Bungalow Resort
1538,Tacuati,PY,75.29,broken clouds,-23.45,-56.5833,
1539,Tatawin,TN,67.03,broken clouds,32.9297,10.4518,Sangho Privilege Tataouine
1540,Kisesa,TZ,76.98,overcast clouds,-3.0833,34.15,
1541,Bousso,TD,82.22,broken clouds,10.4795,16.7117,
1543,Beatrice,US,63.18,clear sky,40.2681,-96.747,Victorian Inn Beatrice
1546,Majene,ID,77.45,overcast clouds,-3.5403,118.9707,Kost Putri RABBANI
1547,Neftcala,AZ,60.26,overcast clouds,39.3742,49.2472,Otel restoran
1550,Bauchi,NG,76.62,scattered clouds,10.5,10.0,
1551,Emiliano Zapata,MX,84.88,scattered clouds,18.8333,-99.1833,Parador De Manolos Hotel
1552,Santa Rosalia,MX,80.69,clear sky,27.3167,-112.2833,Hotel Las Casitas Santa Rosalia
1554,Carinhanha,BR,87.21,broken clouds,-14.3047,-43.765,Hotel União
1555,Sarangani,PH,83.84,scattered clouds,5.4033,125.4636,Ballistic Islet
1557,Kalamare,BW,75.94,broken clouds,-22.9337,26.5703,
1559,Curvelo,BR,81.48,overcast clouds,-18.7564,-44.4308,Pontal Plaza Hotel
1561,Arenal,CO,77.56,overcast clouds,8.4593,-73.9433,Hotel Azteca
1562,Norsup,VU,81.59,scattered clouds,-16.0667,167.3833,Nabelchel Bungalows
1563,Tomatlan,MX,87.37,scattered clouds,19.9333,-105.25,El Salvial
1564,Abai,PY,76.62,broken clouds,-26.0333,-55.9333,Hostal Mi Abuela 🏘
1565,Kudat,MY,78.26,scattered clouds,6.8837,116.8477,Dream Garden Hotel
1566,Oum Hadjer,TD,85.12,clear sky,13.2954,19.6966,
1569,Zaida,PK,63.46,clear sky,34.0603,72.4678,Zalmi Biryani and Pulao
1571,Purwodadi,ID,77.34,overcast clouds,-7.0868,110.9158,OYO 1620 Sion Family Residence
1572,Lumphat,KH,71.17,overcast clouds,13.4878,106.9816,Lumphat Homestay
1573,Golden,US,76.1,clear sky,39.7555,-105.2211,"The Golden Hotel, Ascend Hotel Collection"
1575,Bhatkal,IN,78.49,overcast clouds,13.9667,74.5667,Nilawar Palace
1577,Santo Augusto,BR,65.68,light rain,-27.8508,-53.7772,Hotel Marco Polo
1578,Salta,AR,81.9,scattered clouds,-24.7859,-65.4117,Hotel Alejandro I
1580,Cumana,VE,81.0,overcast clouds,10.4635,-64.1775,Posada Acuarela Los Roques
1584,Fasa,IR,64.15,overcast clouds,28.9383,53.6482,Fasa University Boys' Dormitory
1585,Lianzhou,CN,62.82,overcast clouds,24.7811,112.3825,Qingcheng Tourism Industry
1586,Ukiah,US,79.12,clear sky,39.1502,-123.2078,Hampton Inn Ukiah
1587,Mugango,TZ,72.64,broken clouds,-1.6833,33.7,
1591,Finschhafen,PG,81.9,overcast clouds,-6.6024,147.8681,Cossam Guest House
1593,Edgemere,US,62.01,overcast clouds,39.2421,-76.448,Penwood Mobile Home Park
1596,San Lawrenz,MT,63.86,overcast clouds,36.0553,14.204,San Andrea Hotel
1597,Porto Belo,BR,71.96,moderate rain,-27.1578,-48.5531,Costa Verde Beach Hotel
1598,Charlestown,AU,68.83,clear sky,-32.95,151.6667,Panorama Motor Inn Hotel
1599,Gouyave,GD,83.17,few clouds,12.1646,-61.7296,Rumboat Retreat
1600,Santa Luzia,BR,76.1,overcast clouds,-19.7697,-43.8514,Pousada Chao Earth
1601,Guantanamo,CU,85.57,broken clouds,20.1444,-75.2092,Hotel Guantánamo
1602,Komatipoort,ZA,68.05,clear sky,-25.4332,31.9548,Kruger View Backpackers
1605,Ovalle,CL,78.28,clear sky,-30.5983,-71.2003,Hotel Altos de Tuqui
1606,Amapa,BR,77.88,overcast clouds,1.0,-52.0,
1608,Houma,US,64.99,broken clouds,29.5958,-90.7195,Courtyard by Marriott Houma
1610,Bajil,YE,84.47,clear sky,15.0584,43.2851,فندق حضرموت
1613,Puerto Suarez,BO,84.76,broken clouds,-18.95,-57.8,Hotel casa real
1615,Scottsbluff,US,72.79,clear sky,41.8666,-103.6672,Hampton Inn & Suites Scottsbluff-Conference Center
1616,Samana,DO,82.98,clear sky,19.2056,-69.3369,The Bannister - Hotel & Yacht Club
1617,Nador,MA,62.85,clear sky,35.174,-2.9287,Hôtel La Giralda
1618,La Rinconada,ES,68.43,broken clouds,37.4873,-5.9826,Hotel Torre del Oro
1619,Alugan,PH,79.86,scattered clouds,12.2188,125.4808,JM Lodge
1620,Uvinza,TZ,71.33,scattered clouds,-5.1036,30.3911,Crown Lodge
1622,Gastonia,US,61.3,overcast clouds,35.2621,-81.1873,"Holiday Inn Express Charlotte West - Gastonia, an IHG Hotel"
1626,Marsabit,KE,71.22,clear sky,2.3284,37.9899,Chicho Hotel
1632,Awjilah,LY,71.15,scattered clouds,29.1081,21.2869,
1633,Llanes,ES,66.87,moderate rain,43.4198,-4.7549,Hotel La Paz
1636,Alicia,PH,71.26,broken clouds,16.7794,121.6973,Miguel’ Residences
1637,Ambanja,MG,76.03,broken clouds,-13.6833,48.45,Hotel Salama and Fast Food
1639,San Roque,ES,64.78,overcast clouds,36.2107,-5.3842,Hotel Guadacorte Park
1641,Santa Rita,BR,75.87,broken clouds,-7.1139,-34.9781,Infinity Motel
1642,Fountain,US,76.23,clear sky,38.6822,-104.7008,Colorado Springs KOA Holiday
1645,Baton Rouge,US,62.94,overcast clouds,30.4508,-91.1545,Hilton Baton Rouge Capitol Center
1647,Amparafaravola,MG,63.46,overcast clouds,-17.5833,48.2167,Aina Franco
1654,Progreso,MX,84.11,overcast clouds,21.2833,-89.6667,Playa Linda Hotel
1655,Abu Dhabi,AE,82.42,clear sky,24.4667,54.3667,Ramee Garden Hotel Apartments
1656,Acarau,BR,80.4,scattered clouds,-2.8856,-40.12,castelo pizzaria
1663,Turmalina,BR,75.76,broken clouds,-17.2856,-42.73,Hotel Cristal
1667,Batticaloa,LK,79.65,broken clouds,7.7102,81.6924,Grand Star Guest House
1668,Morgan City,US,64.99,broken clouds,29.6994,-91.2068,Hampton Inn & Suites Morgan City
1670,Snyder,US,76.51,clear sky,32.7179,-100.9176,"Holiday Inn Express & Suites Snyder, an IHG Hotel"
1671,Limon,CR,85.89,clear sky,10.0,-83.0333,Hotel Playa Bonita
1673,Pontes E Lacerda,BR,73.13,heavy intensity rain,-15.2261,-59.3353,Hotel Bressan
1674,Monrovia,LR,74.97,moderate rain,6.3005,-10.7969,Sunset Inn
1675,Unjha,IN,71.53,overcast clouds,23.8,72.4,Umiya Mataji Guest House
1678,Kambove,CD,71.82,overcast clouds,-10.8764,26.5969,Couvant des soeurs catholiques
1679,Passos,BR,71.65,broken clouds,-20.7189,-46.6097,Hostel da Moda
1681,Gualaceo,EC,61.93,light rain,-2.9,-78.7833,Arhaná Hosteria Resort
1682,Sampit,ID,73.49,overcast clouds,-2.5333,112.95,Aquarius Boutique Hotel Sampit
1683,Beroroha,MG,70.59,clear sky,-21.6667,45.1667,
1685,Santa Ines,BR,79.66,overcast clouds,-3.6667,-45.38,Palace hotel
1686,Lemon Tree Passage,AU,68.92,clear sky,-32.7327,152.036,Koala Shores Port Stephens Holiday Park
1691,Lastoursville,GA,72.66,overcast clouds,-0.8143,12.7287,Auberge Bon Coin 02
1692,Pundaguitan,PH,82.0,scattered clouds,6.3711,126.1689,Leonardo Family Beach House 1
1693,Chaozhou,CN,69.89,overcast clouds,23.6651,116.6379,Seven Corner View Homestay
1695,Olinda,BR,80.33,broken clouds,-8.0089,-34.8553,Hotel Albergue de Olinda
1696,Puro,PH,79.86,moderate rain,12.4841,123.3827,
1697,Sharjah,AE,80.58,clear sky,25.3573,55.4033,Swiss Belhotel Sharjah
1698,Crestview,US,65.48,overcast clouds,30.7621,-86.5705,"Holiday Inn Express & Suites Crestview South I-10, an IHG Hotel"
1700,Valle Del Guamuez,CO,83.62,overcast clouds,0.4525,-76.9192,Hotel Casa Blanca Orito
1701,Atar,MR,80.65,overcast clouds,20.5169,-13.0499,Oumou Elghoura
1703,Massaguet,TD,87.12,broken clouds,12.4755,15.4365,Alwatane
1704,Dulce Nombre De Culmi,HN,79.66,broken clouds,15.1,-85.5333,Hotel Posada Real
1706,Conde,BR,74.66,broken clouds,-7.2597,-34.9075,Pousada Beija Flor
1707,Banda Aceh,ID,74.68,overcast clouds,5.5577,95.3222,Sulthan Hotel International
1709,Ayapa,MX,84.24,broken clouds,18.1833,-93.1667,Quinta Fleites
1710,Gangarampur,IN,68.11,few clouds,25.4,88.5167,Parijat Lodge
1713,Santa Clara,CU,83.86,broken clouds,22.4,-79.9667,El Carmen
1716,Gatton,AU,75.34,overcast clouds,-27.55,152.2833,Room Motels Gatton
1718,Palu,ID,75.51,overcast clouds,-0.8917,119.8707,Hotel Santika Palu
1719,Yenagoa,NG,77.32,light rain,4.9247,6.2642,Aridolf Resort Wellness and Spa
1722,Mandan,US,71.04,clear sky,46.8267,-100.8896,Twin City Estates
1723,Saint-Paul,RE,69.91,broken clouds,-21.0096,55.2707,Boucan Canot
1724,Kankon,IN,79.56,overcast clouds,15.0167,74.0167,Palolem Beach Resort
1726,Najran,SA,63.01,clear sky,17.4924,44.1277,محمد هادي ال فطيح
1732,Tena,EC,83.16,moderate rain,-0.9833,-77.8167,Hostal Tena Ñaui
1734,Almansa,ES,62.89,overcast clouds,38.8692,-1.0971,Hotel Blu
1736,Kismayo,SO,79.41,broken clouds,-0.3582,42.5454,Agan-Hotel
1737,Porto Empedocle,IT,62.73,overcast clouds,37.2934,13.5264,Hotel dei Pini
1738,Langsa,ID,75.15,moderate rain,4.4683,97.9683,OYO 2964 Hotel Ridho
1740,Bonthe,SL,78.96,light rain,7.5264,-12.505,Bonthe Holiday Village
1742,Tandil,AR,77.7,few clouds,-37.3217,-59.1332,HOSTAL DE LA SIERRA TANDIL
1743,Joao Camara,BR,78.04,scattered clouds,-5.5375,-35.8197,Pousada Miguel Teixeira
1746,Kintampo,GH,78.6,overcast clouds,8.0563,-1.7306,Adomaa Memorial Hotel
1747,Arona,ES,66.7,scattered clouds,28.0996,-16.681,Paradise Court
1749,Stillwater,US,68.27,clear sky,36.1156,-97.0584,Hampton Inn & Suites Stillwater
1754,Cagsiay,PH,82.22,scattered clouds,14.2167,121.75,"Sitio Maligaya, Barangay Cagsiay I"
1757,Macas,EC,78.55,light rain,-2.3167,-78.1167,Casa Upano
1760,Lazaro Cardenas,MX,84.49,clear sky,17.9583,-102.2,quinta antigua
1761,Radcliff,US,64.81,few clouds,37.8404,-85.9491,Super 8 by Wyndham Radcliff Ft. Knox Area
1764,Mwaya,TZ,75.36,broken clouds,-9.55,33.95,
1765,Llaillay,CL,85.32,clear sky,-32.85,-70.9667,HOSTAL EDWARDS 454
1767,Diffa,NE,85.62,few clouds,13.3154,12.6113,ProDAF/Diffa
1768,Suluq,LY,68.14,clear sky,31.6682,20.2521,منزل عبدالواحد خليفة الفاخري
1770,Ler,SS,74.43,overcast clouds,8.3018,30.1418,
1774,Benguela,AO,76.14,overcast clouds,-12.5763,13.4055,Hotel Praia Morena
1775,Bundaberg,AU,80.22,scattered clouds,-24.85,152.35,Takalvan Motel
1776,Leon,MX,80.15,clear sky,21.1167,-101.6667,ENTERPRISE INN POLIFORUM
1777,Ojinaga,MX,81.41,clear sky,29.5667,-104.4167,Suites Las Palmas
1780,Akyab,MM,78.57,few clouds,20.15,92.9,Hotel Memory
1781,Jiwani,PK,79.41,clear sky,25.05,61.7417,Al Mumtaz Transport Jiwani
1782,Koroni,GR,63.07,overcast clouds,36.8,21.95,Apartments Xenios Zeus 1
1783,Mlonggo,ID,77.52,overcast clouds,-6.5333,110.7,Asia Metal Art
1788,Paciran,ID,79.84,overcast clouds,-6.8767,112.3761,Tanjung Kodok Beach Resort
1789,Lydenburg,ZA,66.4,broken clouds,-25.0978,30.4597,The Palms Boutique Hotel
1791,Moussoro,TD,87.76,clear sky,13.6408,16.4901,Hôtel Salama
1792,Itapipoca,BR,80.33,overcast clouds,-3.4944,-39.5786,Hotel Pilotos
1793,Am Timan,TD,79.65,overcast clouds,11.0297,20.2827,Palais du chef Canton Salamt
1794,San Pedro De Macoris,DO,86.38,clear sky,18.4616,-69.2972,Apartahotel Guaraguao
1795,Tahta,EG,78.24,overcast clouds,26.7693,31.5021,مصطفي عساف
1796,Mangaratiba,BR,70.07,broken clouds,-22.9597,-44.0406,Portobello Resort & Safari
1798,Grenada,ES,64.11,few clouds,37.1882,-3.6067,HOTEL REINA CRISTINA
1800,Tete,MZ,73.71,clear sky,-16.1564,33.5867,Zambeze Paraíso Misterioso
1801,Fare,PF,78.1,overcast clouds,-16.7,-151.0167,Maitai Lapita Village Huahine
1802,Itapecerica,BR,71.2,overcast clouds,-20.4725,-45.1256,Paraíso da Zé
1803,Puerto Madero,MX,88.0,scattered clouds,14.7208,-92.4215,Hospedaje madero
1804,Qalyub,EG,76.75,overcast clouds,30.1792,31.2056,كمال فهمى محمد فهمى
1805,Presidente Epitacio,BR,86.47,few clouds,-21.7633,-52.1156,Hotel Itaverá
1806,Bhainsa,IN,68.58,clear sky,26.9548,76.9012,Satto pawta
1808,Pokaran,IN,76.35,clear sky,26.9167,71.9167,Motel Pokaran - RTDC
1809,La Romana,DO,82.54,clear sky,18.4273,-68.9728,Casa de Campo Resort and Villas
1811,Roebourne,AU,70.84,clear sky,-20.7833,117.1333,Latitude20 Roebourne Village
1815,Juruti,BR,88.38,overcast clouds,-2.1522,-56.0922,Hotel Acauã - ORLA
