City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
275,Lavrentiya,RU,2021-10-20 22:12:19,65.5833,-171.0,30.79,98,99,6.71
276,Bredasdorp,ZA,2021-10-20 22:15:41,-34.5322,20.0403,62.28,98,84,5.14
277,Albanel,CA,2021-10-20 22:15:42,48.8832,-72.4487,48.34,81,100,6.91
278,Kaitangata,NZ,2021-10-20 22:15:25,-46.2817,169.8464,50.47,56,100,4.45
279,Khabary,RU,2021-10-20 22:15:42,53.6259,79.5345,42.93,58,100,8.75
280,Talavera,PH,2021-10-20 22:15:43,15.6167,120.9333,74.34,91,96,1.9
281,Lisala,CD,2021-10-20 22:15:44,2.15,21.5167,70.12,99,100,2.64
282,Smoky Lake,CA,2021-10-20 22:15:44,54.1169,-112.4686,56.48,32,4,12.66
283,Jaisinghnagar,IN,2021-10-20 22:15:44,23.7,81.3833,66.74,74,65,4.41
284,Kavieng,PG,2021-10-20 22:15:45,-2.5744,150.7967,81.9,77,93,6.02
285,Kalianget,ID,2021-10-20 22:15:45,-7.05,113.9333,82.22,75,100,3.42
286,Macamic,CA,2021-10-20 22:15:46,48.7502,-78.9996,41.23,87,100,7.43
287,Shubarkuduk,KZ,2021-10-20 22:15:47,49.1447,56.4872,36.21,72,94,16.31
288,Ilhabela,BR,2021-10-20 22:15:47,-23.7781,-45.3581,64.8,88,98,5.93
289,Manavalakurichi,IN,2021-10-20 22:15:48,8.1333,77.3,78.89,89,100,2.73
290,Grindavik,IS,2021-10-20 22:15:47,63.8424,-22.4338,41.47,81,75,17.27
291,Gisors,FR,2021-10-20 22:15:48,49.2818,1.7801,58.6,71,100,28.81
292,Hirado,JP,2021-10-20 22:15:49,33.3597,129.5531,58.35,56,100,8.14
293,Kavaratti,IN,2021-10-20 22:15:49,10.5669,72.642,81.79,74,97,10.65
294,Akhtanizovskaya,RU,2021-10-20 22:15:50,45.32,37.1,39.67,58,20,8.01
295,Dibrugarh,IN,2021-10-20 22:15:50,27.4833,94.9,71.98,99,100,1.86
296,Tazovskiy,RU,2021-10-20 22:15:51,67.4667,78.7,29.46,89,100,7.58
297,Partur,IN,2021-10-20 22:15:51,19.6,76.2167,69.13,64,67,5.41
298,Caravelas,BR,2021-10-20 22:15:52,-17.7125,-39.2481,70.75,90,100,15.28
299,Chokurdakh,RU,2021-10-20 22:15:52,70.6333,147.9167,-16.44,96,94,2.77
300,Sola,VU,2021-10-20 22:15:53,-13.8833,167.55,84.87,84,90,11.5
301,Praya,CV,2021-10-20 22:15:53,14.9215,-23.5087,81.14,61,0,19.57
302,Manutuke,NZ,2021-10-20 22:15:54,-38.6833,177.9167,57.97,63,100,4.56
303,Gizo,SB,2021-10-20 22:15:54,-8.103,156.8419,83.59,73,72,4.32
304,Blois,FR,2021-10-20 22:11:25,47.5833,1.3333,59.13,66,100,28.05
305,Jiuquan,CN,2021-10-20 22:11:28,39.7432,98.5174,36.3,35,25,1.79
306,Manokwari,ID,2021-10-20 22:15:55,-0.8667,134.0833,79.99,77,100,4.72
307,Bella Union,UY,2021-10-20 22:15:55,-30.2752,-57.6007,68.36,58,21,8.21
308,Pervomayskiy,RU,2021-10-20 22:15:56,53.2485,40.2871,35.13,76,99,18.97
309,Yelnya,RU,2021-10-20 22:15:56,54.5786,33.1837,46.92,85,100,18.23
310,Pacific Grove,US,2021-10-20 22:15:50,36.6177,-121.9166,70.57,74,90,4.0
311,Port Macquarie,AU,2021-10-20 22:15:57,-31.4333,152.9167,62.56,85,93,1.59
312,Tamiahua,MX,2021-10-20 22:15:58,21.2667,-97.45,81.48,75,96,9.86
313,Jiaojiang,CN,2021-10-20 22:15:58,28.6803,121.4428,55.0,95,100,11.25
314,Port Hedland,AU,2021-10-20 22:11:57,-20.3167,118.5667,64.45,88,2,8.05
315,Narsaq,GL,2021-10-20 22:15:59,60.9167,-46.05,28.62,37,0,3.87
316,Awbari,LY,2021-10-20 22:15:59,26.5921,12.7805,73.08,40,100,12.93
317,Tiarei,PF,2021-10-20 22:15:35,-17.5333,-149.3333,82.42,79,68,9.08
318,Karratha,AU,2021-10-20 22:16:00,-20.7377,116.8463,69.91,39,1,8.75
319,Djambala,CG,2021-10-20 22:16:00,-2.5447,14.7533,66.76,97,99,2.71
320,Santa Margherita Ligure,IT,2021-10-20 22:16:01,44.3346,9.212,67.84,80,100,4.0
321,Clyde River,CA,2021-10-20 22:16:02,70.4692,-68.5914,25.72,94,100,8.5
322,Adrar,MR,2021-10-20 22:16:03,20.5022,-10.0711,78.31,18,4,11.79
323,Hasaki,JP,2021-10-20 22:15:29,35.7333,140.8333,52.2,54,99,14.63
324,Itaituba,BR,2021-10-20 22:12:27,-4.2761,-55.9836,79.79,73,96,1.79
325,Klaksvik,FO,2021-10-20 22:16:03,62.2266,-6.589,43.72,66,78,36.13
326,Jauja,PE,2021-10-20 22:16:04,-11.7758,-75.4966,60.58,53,78,7.81
327,Dano,BF,2021-10-20 22:16:04,11.15,-3.0667,79.16,72,83,1.66
328,Touros,BR,2021-10-20 22:16:05,-5.1989,-35.4608,81.5,82,100,11.72
329,Erzin,TR,2021-10-20 22:16:06,36.9559,36.2,66.92,49,0,1.52
330,Meulaboh,ID,2021-10-20 22:16:06,4.1363,96.1285,74.89,90,100,5.66
331,High Level,CA,2021-10-20 22:16:07,58.5169,-117.136,46.51,57,1,11.5
332,Tabatinga,BR,2021-10-20 22:16:07,-4.2525,-69.9381,77.09,88,0,3.44
333,Coquimbo,CL,2021-10-20 22:16:08,-29.9533,-71.3436,60.53,67,0,12.66
334,Bukama,CD,2021-10-20 22:16:08,-9.2,25.85,74.35,70,15,1.7
335,Beisfjord,NO,2021-10-20 22:16:08,68.3751,17.5988,30.96,87,100,9.06
336,Souillac,MU,2021-10-20 22:16:09,-20.5167,57.5167,74.35,78,40,8.05
337,Seoul,KR,2021-10-20 22:14:15,37.5683,126.9778,42.24,55,6,1.74
338,Warwick,US,2021-10-20 22:14:25,41.7001,-71.4162,68.72,73,9,1.01
339,Parati,BR,2021-10-20 22:16:10,-23.2178,-44.7131,67.1,97,100,3.06
340,Kultayevo,RU,2021-10-20 22:16:11,57.8943,55.9392,33.78,75,75,4.47
341,Nemuro,JP,2021-10-20 22:14:18,43.3236,145.575,49.24,71,100,17.6
342,Hovd,MN,2021-10-20 22:16:11,48.0056,91.6419,31.51,49,0,1.79
343,Tayshet,RU,2021-10-20 22:16:12,55.9342,98.0044,31.95,85,7,5.5
344,Marsh Harbour,BS,2021-10-20 22:16:12,26.5412,-77.0636,79.48,59,85,16.44
345,Xai-Xai,MZ,2021-10-20 22:16:13,-25.0519,33.6442,62.2,76,0,6.8
346,Porto Belo,BR,2021-10-20 22:16:13,-27.1578,-48.5531,66.18,77,100,7.54
347,Margate,GB,2021-10-20 22:16:14,51.3813,1.3862,55.11,92,100,14.16
348,Lucapa,AO,2021-10-20 22:16:14,-8.4192,20.7447,67.12,96,87,2.28
349,Wiener Neustadt,AT,2021-10-20 22:16:15,47.8,16.25,59.02,70,100,3.94
350,Lompoc,US,2021-10-20 22:16:08,34.6391,-120.4579,76.01,58,1,16.11
351,Sobolevo,RU,2021-10-20 22:16:15,54.4299,31.8996,47.91,85,100,18.99
352,Guantanamo,CU,2021-10-20 22:16:16,20.1444,-75.2092,86.07,79,69,2.62
353,Kunming,CN,2021-10-20 22:16:16,25.0389,102.7183,46.33,100,90,15.66
354,Mizdah,LY,2021-10-20 22:16:16,31.4451,12.9801,63.64,84,72,12.33
355,Yenagoa,NG,2021-10-20 22:16:17,4.9247,6.2642,75.54,93,100,3.0
356,Port Elizabeth,ZA,2021-10-20 22:15:15,-33.918,25.5701,62.89,88,0,6.91
357,Sao Jose Da Coroa Grande,BR,2021-10-20 22:16:18,-8.8978,-35.1478,77.97,84,7,10.07
358,Fort William,GB,2021-10-20 22:16:18,56.8165,-5.1121,43.79,92,56,4.59
359,Acapulco,MX,2021-10-20 22:16:19,16.8634,-99.8901,85.82,70,75,6.91
360,Jamai,IN,2021-10-20 22:16:19,22.2,78.5833,63.59,69,8,2.89
361,Los Andes,CL,2021-10-20 22:16:20,-32.8337,-70.5983,62.37,48,7,7.81
362,Kaili,ID,2021-10-20 22:16:20,-3.4626,120.2147,67.21,85,88,2.8
363,Batagay-Alyta,RU,2021-10-20 22:16:21,67.8006,130.4114,9.18,90,100,3.38
364,Kargasok,RU,2021-10-20 22:16:21,59.0556,80.8572,36.95,89,49,7.11
365,Rocky Mountain House,CA,2021-10-20 22:15:06,52.3668,-114.9188,50.83,53,0,14.97
366,Bathsheba,BB,2021-10-20 22:16:22,13.2167,-59.5167,83.01,78,40,21.85
367,Portland,US,2021-10-20 22:15:06,45.5234,-122.6762,64.2,69,75,4.0
368,Tyukhtet,RU,2021-10-20 22:16:23,56.5389,89.3011,36.91,73,64,5.17
369,Kano,NG,2021-10-20 22:16:23,12.0001,8.5167,75.09,83,0,3.44
370,Piney Green,US,2021-10-20 22:16:23,34.716,-77.3202,75.11,53,1,3.44
371,Am Timan,TD,2021-10-20 22:16:24,11.0297,20.2827,72.09,87,100,8.52
372,Baykit,RU,2021-10-20 22:15:56,61.67,96.37,34.92,93,100,3.78
373,Uvat,RU,2021-10-20 22:16:25,59.1433,68.8953,36.48,96,100,8.19
374,Turayf,SA,2021-10-20 22:16:25,31.6725,38.6637,61.05,59,0,8.05
375,Naantali,FI,2021-10-20 22:16:26,60.4674,22.0243,54.01,94,75,10.36
376,Marapanim,BR,2021-10-20 22:16:26,-0.7175,-47.6997,78.46,82,33,6.6
377,Kaduqli,SD,2021-10-20 22:16:27,11.0167,29.7167,79.41,62,94,7.31
378,Mahanoro,MG,2021-10-20 22:16:27,-19.9,48.8,69.62,86,9,4.68
379,Cody,US,2021-10-20 22:11:47,44.5263,-109.0565,57.58,47,1,10.36
380,Lae,PG,2021-10-20 22:16:28,-6.7221,146.9847,81.7,68,73,4.65
381,Igarka,RU,2021-10-20 22:16:28,67.4667,86.5833,33.78,81,100,14.32
382,Taoudenni,ML,2021-10-20 22:16:29,22.6783,-3.9836,76.98,22,0,11.36
383,Tawang,IN,2021-10-20 22:16:29,27.5833,91.8667,52.47,99,100,2.01
384,Qandala,SO,2021-10-20 22:16:30,11.472,49.8728,80.6,40,55,4.14
385,Gardelegen,DE,2021-10-20 22:16:30,52.5252,11.3952,62.98,70,100,14.85
386,Kondinskoye,RU,2021-10-20 22:16:31,59.6481,67.41,34.81,91,100,8.32
387,Yar-Sale,RU,2021-10-20 22:15:35,66.8333,70.8333,28.56,86,86,5.97
388,Cheney,US,2021-10-20 22:16:31,47.4874,-117.5758,57.54,62,75,17.27
389,Bazarnyye Mataki,RU,2021-10-20 22:16:32,54.8833,49.9333,30.51,87,53,6.89
390,Kristiinankaupunki,FI,2021-10-20 22:16:32,62.2743,21.376,47.8,95,79,11.59
391,Sinnamary,GF,2021-10-20 22:14:56,5.3833,-52.95,80.53,79,36,8.75
392,Lata,PT,2021-10-20 22:16:33,40.1629,-8.3327,61.81,98,18,1.12
393,Nadiad,IN,2021-10-20 22:16:33,22.7,72.8667,73.62,57,50,1.97
394,Freeport,US,2021-10-20 22:16:34,40.6576,-73.5832,75.18,56,1,4.0
395,Grants,US,2021-10-20 22:16:34,35.1473,-107.8514,66.43,19,1,8.05
396,Niigata,JP,2021-10-20 22:16:35,37.9022,139.0236,55.35,62,75,18.41
397,Shunyi,CN,2021-10-20 22:16:35,40.125,116.6453,41.29,81,0,6.71
398,Udachnyy,RU,2021-10-20 22:16:36,66.4167,112.4,35.65,99,100,18.84
399,Ambikapur,IN,2021-10-20 22:16:36,23.1167,83.2,64.8,78,14,2.08
400,Kumluca,TR,2021-10-20 22:16:37,36.3703,30.2869,68.63,49,0,6.15
401,Leh,IN,2021-10-20 22:16:37,34.1667,77.5833,41.34,42,0,4.25
402,Marsella,FR,2021-10-20 22:16:38,43.297,5.3811,67.77,69,59,5.01
403,Hofn,IS,2021-10-20 22:16:38,64.2539,-15.2082,36.63,50,5,6.69
404,Saint George,US,2021-10-20 22:11:58,37.1041,-113.5841,74.43,25,1,1.99
405,Burnie,AU,2021-10-20 22:16:39,-41.0667,145.9167,56.95,80,88,12.21
406,Mayo,US,2021-10-20 22:16:22,38.8876,-76.5119,74.39,57,1,1.01
407,Yinchuan,CN,2021-10-20 22:16:39,38.4681,106.2731,44.1,24,0,2.68
408,Vangaindrano,MG,2021-10-20 22:14:44,-23.35,47.6,71.37,88,100,7.34
409,Mhango,TZ,2021-10-20 22:16:40,-3.2833,32.85,73.81,55,100,6.11
410,Aksu,CN,2021-10-20 22:16:41,41.1231,80.2644,51.51,28,53,3.11
411,Lerwick,GB,2021-10-20 22:16:41,60.1545,-1.1494,42.8,76,96,35.81
412,Sangmelima,CM,2021-10-20 22:16:42,2.9333,11.9833,67.78,97,100,1.97
413,Richards Bay,ZA,2021-10-20 22:16:42,-28.783,32.0377,63.63,71,0,10.78
414,Caledon,ZA,2021-10-20 22:16:43,-34.23,19.4265,60.06,89,84,5.35
415,Wagga Wagga,AU,2021-10-20 22:16:43,-35.1167,147.3667,65.61,72,97,8.05
416,Ostrovnoy,RU,2021-10-20 22:16:34,68.0531,39.5131,32.27,74,100,17.31
417,Marigot,MF,2021-10-20 22:16:44,18.0667,-63.0833,82.62,89,75,9.22
418,Taquara,BR,2021-10-20 22:16:45,-29.6506,-50.7806,64.99,72,37,4.0
419,Dukat,RU,2021-10-20 22:16:45,62.55,155.55,-9.87,98,24,3.98
420,Cooma,AU,2021-10-20 22:16:46,-36.2333,149.1333,55.06,73,14,3.09
421,Fort Nelson,CA,2021-10-20 22:16:46,58.8053,-122.7002,36.99,75,20,2.3
422,Edinburgh,GB,2021-10-20 22:16:47,55.9521,-3.1965,43.16,91,90,3.0
423,Cascais,PT,2021-10-20 22:16:47,38.6979,-9.4215,67.46,76,0,5.01
424,Abalak,RU,2021-10-20 22:16:48,58.1286,68.5944,39.06,90,100,5.44
425,Giyani,ZA,2021-10-20 22:16:48,-23.3025,30.7187,66.13,51,0,1.7
426,Medyn,RU,2021-10-20 22:16:49,54.9692,35.8586,40.93,91,100,16.75
427,Omsukchan,RU,2021-10-20 22:16:13,62.5333,155.8,-9.36,95,36,3.98
428,Ariano Irpino,IT,2021-10-20 22:16:50,41.1489,15.0833,51.57,91,8,5.44
429,Bailleul,FR,2021-10-20 22:16:50,50.7359,2.7359,59.92,90,100,29.17
430,Moerai,PF,2021-10-20 22:16:52,-22.4333,-151.3333,74.73,77,44,11.34
431,Yanam,IN,2021-10-20 22:16:52,16.7333,82.2167,76.12,96,44,2.17
432,Ust-Ishim,RU,2021-10-20 22:16:53,57.6935,71.1665,40.55,68,100,4.18
433,Jining,CN,2021-10-20 22:16:53,35.405,116.5814,54.0,1,100,3.8
434,Traian,RO,2021-10-20 22:16:54,46.6333,27.0333,47.91,87,34,10.36
435,Port-Gentil,GA,2021-10-20 22:16:54,-0.7193,8.7815,77.86,84,100,9.44
436,Ozark,US,2021-10-20 22:14:23,37.0209,-93.206,72.28,88,97,1.01
437,Juan De Acosta,CO,2021-10-20 22:16:55,10.8281,-75.0334,85.39,84,96,6.55
438,Kapoeta,SS,2021-10-20 22:16:55,4.7717,33.5903,83.35,38,49,10.51
439,Pustoshka,RU,2021-10-20 22:16:56,56.3355,29.369,53.02,87,100,16.26
440,Lumberton,US,2021-10-20 22:15:43,34.6182,-79.0086,79.11,34,0,3.94
441,Haines Junction,CA,2021-10-20 22:16:56,60.7522,-137.5108,33.75,93,47,0.0
442,Mount Barker,AU,2021-10-20 22:16:57,-35.0667,138.8667,60.01,87,72,6.98
443,San Ramon,US,2021-10-20 22:16:40,37.7799,-121.978,68.38,68,90,1.99
444,Matay,EG,2021-10-20 22:16:16,28.419,30.7792,69.08,59,43,15.9
445,Okhotsk,RU,2021-10-20 22:16:58,59.3833,143.3,12.47,67,97,8.43
446,Nanortalik,GL,2021-10-20 22:16:58,60.1432,-45.2371,37.13,72,1,1.79
447,Peniche,PT,2021-10-20 22:16:58,39.3558,-9.3811,66.61,93,3,8.63
448,Sarangani,PH,2021-10-20 22:16:59,5.4033,125.4636,81.82,74,100,3.13
449,Guatire,VE,2021-10-20 22:16:59,10.4762,-66.5427,81.1,94,60,2.57
450,Wajima,JP,2021-10-20 22:15:09,37.4,136.9,54.5,64,92,13.67
451,Ezhou,CN,2021-10-20 22:17:00,30.4,114.8333,51.19,89,100,6.35
452,Tres Arroyos,AR,2021-10-20 22:17:01,-38.3739,-60.2798,67.23,58,14,11.12
453,Doha,QA,2021-10-20 22:12:36,25.2867,51.5333,84.18,59,0,11.5
454,Mogadishu,SO,2021-10-20 22:16:11,2.0371,45.3438,78.66,81,76,12.39
455,Kitaibaraki,JP,2021-10-20 22:17:02,36.7833,140.75,52.52,59,1,16.69
456,Melnikovo,RU,2021-10-20 22:17:03,56.5558,84.085,38.25,88,50,5.88
457,Bowen,AU,2021-10-20 22:17:03,-20.0167,148.2333,78.96,76,28,13.31
458,Maceio,BR,2021-10-20 22:13:57,-9.6658,-35.7353,80.04,89,20,9.22
459,Harper,LR,2021-10-20 22:17:04,4.375,-7.7169,77.92,86,60,8.48
460,Morsbach,DE,2021-10-20 22:17:04,50.8667,7.75,60.62,83,100,12.95
461,Autazes,BR,2021-10-20 22:17:05,-3.5797,-59.1306,83.41,62,92,1.01
462,Airai,TL,2021-10-20 22:17:05,-8.9266,125.4092,63.73,68,98,1.54
463,Bima,ID,2021-10-20 22:17:06,-8.4667,118.7167,78.1,90,100,3.09
464,Namatanai,PG,2021-10-20 22:17:06,-3.6667,152.4333,80.89,80,99,4.74
465,Broken Hill,AU,2021-10-20 22:17:07,-31.95,141.4333,71.22,29,23,16.75
466,Ternate,ID,2021-10-20 22:17:07,0.8,127.4,80.26,80,31,3.74
467,Gat,IL,2021-10-20 22:17:08,31.61,34.7642,70.48,100,20,3.02
468,Wahpeton,US,2021-10-20 22:17:08,46.2652,-96.6059,46.76,100,90,12.66
469,Kautokeino,NO,2021-10-20 22:17:09,69.0125,23.0412,22.77,94,100,18.57
470,Gwembe,ZM,2021-10-20 22:17:09,-16.4975,27.6069,64.9,62,62,6.33
471,Sumbawanga,TZ,2021-10-20 22:17:10,-7.9667,31.6167,63.57,55,29,5.48
472,Turbiv,UA,2021-10-20 22:17:10,49.3479,28.7212,52.21,59,92,11.18
473,Iisaku,EE,2021-10-20 22:17:11,59.1014,27.3081,52.52,92,100,17.07
474,Puri,IN,2021-10-20 22:17:11,19.8,85.85,79.32,81,100,8.34
475,Almaznyy,RU,2021-10-20 22:17:12,48.0448,40.045,35.74,44,56,9.35
476,Darhan,MN,2021-10-20 22:17:12,49.4867,105.9228,32.13,66,0,5.1
477,Saint-Pierre,RE,2021-10-20 22:17:12,-21.3393,55.4781,71.28,66,90,4.61
478,Sawakin,SD,2021-10-20 22:17:13,19.1059,37.3321,81.01,75,13,9.1
479,Fort-Shevchenko,KZ,2021-10-20 22:17:14,44.5086,50.263,48.13,50,48,17.56
480,Vasteras,SE,2021-10-20 22:17:14,59.6162,16.5528,53.69,71,90,14.97
481,Netanya,IL,2021-10-20 22:17:15,32.3329,34.8599,71.62,69,4,4.63
482,Galle,LK,2021-10-20 22:16:40,6.0367,80.217,78.44,83,88,5.01
483,Ziarat,PK,2021-10-20 22:17:15,30.3823,67.7282,53.89,22,1,6.04
484,Luderitz,NA,2021-10-20 22:17:16,-26.6481,15.1594,55.85,86,45,10.63
485,Bhuj,IN,2021-10-20 22:17:16,23.2667,69.6667,75.31,69,0,6.62
486,San Patricio,US,2021-10-20 22:17:17,28.017,-97.5169,88.52,51,22,8.48
487,La Palma,US,2021-10-20 22:13:51,33.8464,-118.0467,84.81,48,1,3.0
488,Floriano,BR,2021-10-20 22:17:17,-6.7669,-43.0225,85.82,51,67,4.99
489,Yukon,US,2021-10-20 22:17:18,35.5067,-97.7625,73.38,41,1,1.99
490,Dhidhdhoo,MV,2021-10-20 22:17:18,6.8833,73.1,81.41,76,100,12.17
491,Atambua,ID,2021-10-20 22:17:19,-9.1061,124.8925,76.53,81,92,0.65
492,Ilfracombe,GB,2021-10-20 22:17:19,51.2093,-4.1134,54.91,79,100,10.0
493,Ampanihy,MG,2021-10-20 22:17:20,-24.7,44.75,67.86,84,97,7.94
494,Ginir,ET,2021-10-20 22:17:20,7.1333,40.7,56.32,55,61,5.55
495,Pleasanton,US,2021-10-20 22:15:05,37.6624,-121.8747,68.9,63,100,1.01
496,Luganville,VU,2021-10-20 22:17:21,-15.5333,167.1667,81.57,77,99,6.22
497,Shelburne,CA,2021-10-20 22:15:07,44.0787,-80.2041,61.56,70,64,10.65
498,Yantongshan,CN,2021-10-20 22:17:21,43.2919,126.0094,32.56,64,0,2.42
499,Dingle,PH,2021-10-20 22:17:22,10.9995,122.6711,75.97,93,59,4.56
500,Lavras,BR,2021-10-20 22:17:22,-21.2453,-44.9997,58.48,86,100,9.22
501,Brus Laguna,HN,2021-10-20 22:17:23,15.75,-84.4833,81.05,86,97,5.46
502,Hirara,JP,2021-10-20 22:17:23,24.8,125.2833,77.27,88,75,5.75
503,Sheridan,US,2021-10-20 22:13:19,44.8333,-106.9173,54.7,39,1,5.75
504,Nouadhibou,MR,2021-10-20 22:17:24,20.931,-17.0347,78.78,50,0,13.8
505,Grand-Santi,GF,2021-10-20 22:17:24,4.25,-54.3833,80.98,69,71,3.49
506,West Wendover,US,2021-10-20 22:17:25,40.7391,-114.0733,52.81,54,1,5.75
507,Darnah,LY,2021-10-20 22:17:25,32.767,22.6367,67.55,73,44,10.16
508,Lukovetskiy,RU,2021-10-20 22:17:26,64.2956,41.9211,30.18,74,100,13.24
509,Valkla,EE,2021-10-20 22:17:26,59.4744,25.3186,53.65,88,100,17.43
510,Botucatu,BR,2021-10-20 22:17:27,-22.8858,-48.445,55.96,82,90,10.56
511,Fomboni,KM,2021-10-20 22:17:27,-12.28,43.7425,77.49,75,97,6.08
512,Yeniseysk,RU,2021-10-20 22:17:28,58.4497,92.1703,34.7,85,94,5.14
513,Guangyuan,CN,2021-10-20 22:17:28,32.442,105.823,49.87,90,100,3.89
514,Jati,PK,2021-10-20 22:17:29,24.3539,68.2671,76.35,70,0,8.05
515,Sechura,PE,2021-10-20 22:15:40,-5.5569,-80.8222,73.65,65,31,15.43
516,Nampula,MZ,2021-10-20 22:17:29,-15.1165,39.2666,69.75,83,75,11.5
517,Atar,MR,2021-10-20 22:17:30,20.5169,-13.0499,84.36,15,3,9.66
518,Suntar,RU,2021-10-20 22:17:30,62.1444,117.6319,34.88,98,100,7.56
519,Sampit,ID,2021-10-20 22:17:31,-2.5333,112.95,73.31,98,100,0.36
520,Wukari,NG,2021-10-20 22:17:31,7.85,9.7833,72.39,89,99,3.58
521,Puerto El Triunfo,SV,2021-10-20 22:17:31,13.2833,-88.55,82.56,82,81,4.88
522,Saint Anthony,US,2021-10-20 22:17:32,45.0205,-93.218,55.54,92,90,4.0
523,Kholodnyy,RU,2021-10-20 22:17:32,62.7167,147.95,-16.22,97,49,1.12
524,Mackay,AU,2021-10-20 22:15:06,-21.15,149.2,77.04,76,46,11.3
525,Kattivakkam,IN,2021-10-20 22:17:33,13.2167,80.3167,80.69,80,38,2.28
526,Bamiantong,CN,2021-10-20 22:17:33,44.9333,130.5333,27.63,74,2,2.66
527,Pangkalanbuun,ID,2021-10-20 22:17:34,-2.6833,111.6167,73.29,99,93,1.48
528,Wangkui,CN,2021-10-20 22:17:34,46.8333,126.5,30.79,63,61,1.97
529,Paamiut,GL,2021-10-20 22:17:35,61.994,-49.6678,36.21,59,0,4.25
530,Tokur,RU,2021-10-20 22:17:35,53.1333,132.9,19.26,96,100,3.42
531,San Cristobal,VE,2021-10-20 22:17:36,7.7669,-72.225,78.98,69,12,2.08
532,Ust-Kuyga,RU,2021-10-20 22:17:36,70.0167,135.6,7.11,97,100,4.0
533,Bukachacha,RU,2021-10-20 22:17:36,52.9833,116.9167,22.55,94,16,3.31
534,Wasilla,US,2021-10-20 22:17:37,61.5814,-149.4394,44.53,64,90,3.44
535,Cabedelo,BR,2021-10-20 22:17:38,-6.9811,-34.8339,81.27,79,11,12.3
536,Rodrigues Alves,BR,2021-10-20 22:17:38,-7.738,-72.6509,86.2,82,96,1.7
537,Ciudad Bolivar,VE,2021-10-20 22:17:39,8.1222,-63.5497,86.13,40,70,8.37
538,Arman,RU,2021-10-20 22:17:39,59.7,150.1667,11.14,46,0,7.25
539,Ekhabi,RU,2021-10-20 22:17:39,53.5102,142.9671,25.72,84,26,9.69
540,Muscat,OM,2021-10-20 22:17:40,23.6139,58.5922,84.22,62,19,0.92
541,Lasa,IT,2021-10-20 22:17:40,46.6166,10.7002,52.54,89,90,5.14
542,Komsomolskiy,UZ,2021-10-20 22:17:41,40.4272,71.7189,60.22,41,100,6.91
543,Terenos,BR,2021-10-20 22:17:12,-20.4422,-54.8603,80.31,47,40,5.75
544,Ayan,RU,2021-10-20 22:17:41,56.45,138.1667,35.4,62,99,8.84
545,Sorong,ID,2021-10-20 22:13:35,-0.8833,131.25,80.6,80,100,5.01
546,Alekseyevsk,RU,2021-10-20 22:17:42,57.8406,108.3492,35.17,96,100,7.81
547,Vanderhoof,CA,2021-10-20 22:17:43,54.0166,-124.0198,46.02,68,100,2.84
548,Cayenne,GF,2021-10-20 22:17:43,4.9333,-52.3333,83.08,79,0,1.01
549,Riverton,US,2021-10-20 22:17:44,40.5219,-111.9391,64.9,39,1,1.01
550,Rapid Valley,US,2021-10-20 22:17:44,44.0625,-103.1463,50.86,82,90,3.0
551,Wolgast,DE,2021-10-20 22:17:45,54.05,13.7667,57.85,83,100,20.24
552,Calama,CL,2021-10-20 22:17:45,-22.4667,-68.9333,68.49,11,0,19.57
553,Carndonagh,IE,2021-10-20 22:17:46,55.25,-7.2667,44.8,65,96,21.0
554,Lintangan,PH,2021-10-20 22:17:46,7.2155,121.952,76.98,83,95,4.92
